,iteration,train loss,val_seen loss,val_seen length,val_seen nav_error,val_seen oracle success_rate,val_seen success_rate,val_seen spl,val_unseen loss,val_unseen length,val_unseen nav_error,val_unseen oracle success_rate,val_unseen success_rate,val_unseen spl
64,6500,0.8111864728927611,0.8849438320506703,8.845329845008699,6.523352636219088,0.37549019607843137,0.2754901960784314,0.24286817895382673,0.971993350982666,7.1218431019567365,7.843154649843002,0.2358450404427416,0.1783737760749255,0.15858985393655228
65,6600,0.8080050430297853,0.8666452407836914,9.530566238117382,6.408183804851096,0.40098039215686276,0.2901960784313726,0.24846309132798927,0.9611170490582784,7.504713365307462,7.841502845808585,0.24776500638569604,0.17965091528309918,0.15531460289685486
66,6700,0.8063675122261047,0.8551719968969173,9.592921804732121,6.399050797901543,0.396078431372549,0.2911764705882353,0.2470084223329984,0.9802847504615784,7.485339009006241,7.766432371270929,0.25244785014899956,0.1894423158790975,0.1655937534155183
67,6800,0.8086355857849121,0.8579479217529297,9.673748290935471,6.7190325313411785,0.38235294117647056,0.28137254901960784,0.23947365825917807,0.9585410515467325,7.946198854524825,7.943618418277818,0.25372498935717325,0.17922520221370797,0.15479357251721237
68,6900,0.8057068586349487,0.8740318471735175,9.716778957397612,6.4230820794198165,0.3990196078431373,0.2735294117647059,0.22950395429293088,0.9807287732760112,7.909691943987964,7.801987820449412,0.26053639846743293,0.1966794380587484,0.16775845608899337
69,7000,0.8047781329154966,0.864006484638561,9.010069593234363,6.325425319884625,0.3764705882352941,0.28137254901960784,0.24470143913548847,0.9676411588986714,7.1976965026830415,7.750518534124856,0.23797360578969776,0.18220519369944657,0.16210458591574112
70,7100,0.8045526156425474,0.8816124916076661,10.13000204684194,6.458854643066588,0.4264705882352941,0.2833333333333333,0.24009044812997524,0.9888115882873535,8.178461434750934,7.757136341572109,0.27032779906343124,0.19029374201787994,0.1599107768263723
71,7200,0.8032217121124267,0.8766872059215199,10.07501541459652,6.278491705651367,0.4235294117647059,0.2911764705882353,0.24177878892768973,0.986989470322927,8.050513904666285,7.695440993103126,0.2622392507449979,0.18348233290762025,0.15504601405115323
72,7300,0.7993142495155334,0.8551119891079989,10.473356941246161,6.555722510655039,0.4264705882352941,0.28921568627450983,0.24297243763341408,0.9943673253059387,8.71316870877666,7.879277440296706,0.2894848871860366,0.19199659429544488,0.1580830437455361
73,7400,0.8000919690132139,0.8906732212413441,9.771031669928401,6.404227156498336,0.40980392156862744,0.30980392156862746,0.2646361960425355,0.9994074384371441,7.876054798446324,7.837367920296211,0.25883354618986804,0.19199659429544488,0.16447176753697515
74,7500,0.800936460018158,0.8564252073114568,9.989415263536007,6.592586251508947,0.40980392156862744,0.2980392156862745,0.2553771915469107,0.9661307573318482,7.98274571583312,8.068027423216895,0.25500212856534693,0.18305661983822905,0.1550603092646102
75,7600,0.7959942045211793,0.8700355269692163,8.523443701490296,6.2261810872523915,0.4068627450980392,0.3156862745098039,0.28097782147745787,0.9908112406730653,6.42887973119144,7.7444283439812756,0.2303107705406556,0.18305661983822905,0.1664941966136657
76,7700,0.7938479728698731,0.865406439521096,11.088902475144927,6.702684975100749,0.4411764705882353,0.2754901960784314,0.22345888511778608,0.9778627951939901,8.757053107305993,8.044325662602132,0.2677735206470839,0.1783737760749255,0.145891361543846
77,7800,0.7984688329696656,0.8602688269181684,10.030103310330942,6.341647596407003,0.43823529411764706,0.29901960784313725,0.2510543289720512,0.9688617388407389,8.107061980023548,7.813169430416068,0.2664963814389102,0.1894423158790975,0.16316366734831614
78,7900,0.7917337799072267,0.8704913832924582,10.248860115121023,6.312051479261032,0.44607843137254904,0.31470588235294117,0.2690845403859508,0.9860035300254822,8.293917261345994,7.933632031521357,0.2767134951042997,0.1936994465730098,0.16238765549220854
79,8000,0.792975410461426,0.8533628983931106,10.22068257720768,6.191672629423796,0.44019607843137254,0.31666666666666665,0.26575741614667026,0.980263634522756,8.27832498275067,7.744045178510776,0.26947637292464877,0.2022137079608344,0.16898840345883692
80,8100,0.7937629647254945,0.865445934642445,9.680255825526109,6.483330999007725,0.4245098039215686,0.29705882352941176,0.25556484123084566,0.9920416911443075,7.606773990197168,8.035123723655138,0.2558535547041294,0.19071945508727117,0.1662252616973699
81,8200,0.787622751712799,0.8683095845309171,10.146455119492163,6.320712166289655,0.44803921568627453,0.3284313725490196,0.2802795178938503,1.0091204365094502,8.076233889747556,7.684855960010473,0.2779906343124734,0.20008514261387825,0.16834650596075332
82,8300,0.7857143182754517,0.8781489285555751,10.270912093625332,6.415132168910373,0.43823529411764706,0.3156862745098039,0.26457524650530206,0.9994332909584047,8.39658594962141,7.795345426671933,0.2792677735206471,0.2081736909323116,0.17621108772159225
83,8400,0.7870969190597534,0.8676994063637472,10.230779096496843,6.178668170438805,0.4470588235294118,0.3156862745098039,0.2689506717801096,0.9851390163103738,8.11517669037574,7.735654449307247,0.27330779054916987,0.19540229885057472,0.16671782903606489
84,8500,0.7882039294242861,0.8536461786790329,11.441784641609301,6.594764801197601,0.46176470588235297,0.28431372549019607,0.22869978788541115,0.9954622109731037,9.041170422747733,7.809964563899129,0.2992762877820349,0.21030225627926777,0.17136986764472478
85,8600,0.7812657909393311,0.8728963678533379,10.614696278670161,6.399053467291911,0.4568627450980392,0.2980392156862745,0.24373969373692367,1.0037875254948934,8.388004650438852,7.64608875908405,0.2784163473818646,0.1979565772669221,0.16661852175444566
86,8700,0.7818876218795778,0.8911942395296962,10.708829064234878,6.470681712670908,0.4372549019607843,0.28823529411764703,0.23951908825689253,1.0095460017522175,8.556815671043235,7.72769754566409,0.28437633035334187,0.1966794380587484,0.16262828187326428
87,8800,0.7802878627777099,0.8886676701632414,9.005934141307796,6.26819343791217,0.41568627450980394,0.30098039215686273,0.26465395262944585,1.0081753253936767,7.022852081965818,7.624242590326622,0.23797360578969776,0.1809280544912729,0.1589160599548641
88,8900,0.7803948850631715,0.8620103055780585,9.923888414838563,6.6006460007857815,0.4264705882352941,0.2901960784313726,0.24634802964379285,0.992941157023112,7.8365207454698345,7.809351990913246,0.25925925925925924,0.19582801191996593,0.16739088136296928
89,9000,0.7764356498718261,0.8776359384710137,11.054037720647871,6.4330123129500665,0.4843137254901961,0.32941176470588235,0.27408768075375667,1.0023639957110086,8.45640401873589,7.728622180118573,0.2779906343124734,0.20561941251596424,0.17229832936598022
90,9100,0.775537006855011,0.8678333629261363,10.304351801919386,6.426899436238786,0.44607843137254904,0.29411764705882354,0.24936749461610905,1.0083330432573954,8.108393929803684,7.851534832702218,0.280970625798212,0.2081736909323116,0.17676470285583157
91,9200,0.7793534564971926,0.8872467041015625,10.575316068727615,6.136894069704892,0.4715686274509804,0.3333333333333333,0.27966504550312365,1.0100059032440185,8.205656875068767,7.744159696967754,0.27586206896551724,0.19753086419753085,0.16581069192550943
92,9300,0.7719960570335388,0.877542530406605,10.837769076634366,6.311902883956324,0.4715686274509804,0.3235294117647059,0.264346128426765,0.9991731007893879,8.370696833275193,7.793175446007167,0.28437633035334187,0.205193699446573,0.17157525630711148
93,9400,0.7732920804023742,0.8805104168978605,10.247047439745746,6.003336249803464,0.46372549019607845,0.33725490196078434,0.2857231542040731,1.0192957758903505,8.053086333560666,7.630523294849325,0.2890591741166454,0.20689655172413793,0.17375520876079573
94,9500,0.7730379152297974,0.8897516163912687,10.125402421441253,6.097740624099989,0.46372549019607845,0.34019607843137256,0.28885141354142213,1.0265607317288716,7.833910653385173,7.645212455107499,0.2784163473818646,0.2077479778629204,0.18121582756065355
95,9600,0.7734845070838929,0.8823863636363636,11.384271971211097,6.355032571434357,0.49117647058823527,0.32254901960784316,0.2692830771969196,1.0164952476819356,9.079543074947956,7.7894496934619655,0.2988505747126437,0.20434227330779056,0.1687129795782203
96,9700,0.7697919998168946,0.8739526661959562,9.462847022801128,6.137407426157084,0.45098039215686275,0.3284313725490196,0.2903249275974681,1.0061012268066407,7.237950624383955,7.657836371927237,0.2622392507449979,0.205193699446573,0.1818352056517222
97,9800,0.7659677820205689,0.8756077593023128,10.211523442727614,6.18434075215231,0.45588235294117646,0.31862745098039214,0.27008260794053013,1.0113254189491272,7.914967903552234,7.799416863167384,0.2728820774797786,0.19582801191996593,0.16496700512576873
98,9900,0.7658513774871827,0.8737142822959206,10.436738193803688,6.19724143480568,0.453921568627451,0.32941176470588235,0.27459846262732085,1.0192228396733602,8.321272784387176,7.732173836929464,0.27543635589612603,0.20476798637718177,0.17322856282965352
99,10000,0.7682885804176331,0.864295716719194,11.060768759029113,6.23970905276825,0.46862745098039216,0.33137254901960783,0.2709469455888863,1.0109722852706908,8.53380875390974,7.768128866215979,0.2830991911451682,0.21243082162622393,0.17483477703937242
100,10100,0.7653912138938902,0.8911657073281027,9.75699592368854,6.033058261847245,0.45294117647058824,0.3333333333333333,0.28764691095284467,1.0349278330802918,7.660829190712038,7.795197925427451,0.26990208599404003,0.19455087271179225,0.1677481656692308
101,10200,0.7635710396766663,0.8817316835576837,10.199205064133785,6.264338801724042,0.44607843137254904,0.3196078431372549,0.27109184513808154,1.030630393822988,7.964725544264556,7.987574793092594,0.2567049808429119,0.18135376756066413,0.15514960114822782
102,10300,0.7618519148826599,0.8998786145990544,10.22225466021562,6.122320544193026,0.47549019607843135,0.34509803921568627,0.2992841569301241,1.0341257572174072,8.034735065970972,7.732341008930247,0.2886334610472541,0.21583652618135377,0.18436413173852148
103,10400,0.7593245153427124,0.8875288789922542,10.631755975434137,6.086962850913422,0.46176470588235297,0.3284313725490196,0.2767290875820411,1.0337404330571494,8.26493822865066,7.731713788844079,0.27543635589612603,0.20561941251596424,0.17336148295724638
104,10500,0.7619881920814513,0.8806743708523836,10.747944039502858,6.253122590100889,0.49411764705882355,0.33431372549019606,0.28111012676585967,1.0173373460769655,8.156684923290806,7.763824036028925,0.2784163473818646,0.2009365687526607,0.16841553689364797
105,10600,0.7569102530479429,0.8743806145407936,10.255605355040702,6.112299073036188,0.4676470588235294,0.35490196078431374,0.3024293376097362,1.0296435793240866,7.9700969057,7.751388723518016,0.26862494678586635,0.1949765857811835,0.1638317256503911
106,10700,0.7588075399398804,0.8836635286157782,10.500283629780018,6.174560146775175,0.4627450980392157,0.33137254901960783,0.277862711207575,1.0170451641082763,8.020203864684019,7.728542838969271,0.2830991911451682,0.2064708386547467,0.17713180703205106
107,10800,0.759205684185028,0.887485408782959,10.45783643529316,6.194731652091697,0.4715686274509804,0.34705882352941175,0.28957410940535777,1.0232065240542092,8.111827818306008,7.874057858883644,0.280970625798212,0.20945083014048532,0.17738095211725996
108,10900,0.7544287219047549,0.8922296524047851,9.932687243832454,5.959576330875334,0.4803921568627451,0.35490196078431374,0.3078183380200786,1.0422402342160542,7.283872342531519,7.835207893618424,0.2545764154959557,0.18986802894848873,0.16659727243809877
109,11000,0.7523854508399963,0.889234768260609,9.939670910816137,6.10013538463416,0.46862745098039216,0.35294117647058826,0.30725791605716574,1.0357353846232096,7.7572093842149545,7.832214021856014,0.26862494678586635,0.20391656023839932,0.17731170664865728
110,11100,0.7476041789054871,0.8956876581365413,10.32678163331019,6.107993918029178,0.4715686274509804,0.346078431372549,0.29880807098914974,1.033456023534139,8.1588450045567,7.958170453493782,0.27586206896551724,0.20263942103022564,0.17456903370643695
111,11200,0.749904495239258,0.8701566175981003,10.106228824405664,6.068212512717577,0.4715686274509804,0.3431372549019608,0.29885197458780305,1.021312415599823,7.899470991824125,7.872554944916601,0.2681992337164751,0.20604512558535548,0.17759186006660777
112,11300,0.7457543749809264,0.8940747261047363,10.924973467627709,6.206320078435285,0.48333333333333334,0.32745098039215687,0.26797920673064146,1.0369956334431965,8.537275867298836,7.829555276787218,0.29118773946360155,0.19540229885057472,0.163644941217527
113,11400,0.7541122355461118,0.8689004247838802,10.500820686210114,6.345592109109006,0.4764705882352941,0.3509803921568627,0.2986058455090181,1.0285488446553548,8.380982133948578,8.083280295162007,0.28693060876968923,0.210727969348659,0.1777167535013366
114,11500,0.7461480445861818,0.9021479780023747,10.906786755480196,6.188210861794942,0.4843137254901961,0.3333333333333333,0.2777192128852832,1.0589031140009564,8.43971533678224,7.696327204127536,0.2933163048105577,0.21668795232013624,0.1790964304910023
115,11600,0.745104531288147,0.8872962951660157,10.418332146287963,6.061529971903616,0.48137254901960785,0.353921568627451,0.30207922009837684,1.0536670645078023,8.047717503313596,7.86683823835108,0.27501064282673476,0.20561941251596424,0.17330042884973582
116,11700,0.7430754857063293,0.8938810435208406,10.91224295528023,6.240492729253304,0.4745098039215686,0.3362745098039216,0.2800469363392104,1.0277024547259013,8.349609364671785,7.682392906523475,0.2907620263942103,0.21030225627926777,0.17516747910801894
